chos,aalScore
0.7835760033539251,0.0864133268501992
0.56563815224023,0.3080093101862199
1.3433178243370167,0.5908833578108493
-0.23604136194913342,0.2042702398679321
0.04820075347946201,0.2515772958214964
-4.993580946928376,0.9940485732697028
-2.067698246284187,0.8895548932301381
-1.2883143782664817,0.3217074203425834
0.09634360240337549,0.20523173774471312
0.24741735090515057,0.045708735240346875
0.36394884085270957,0.2684779421793469
1.9835944415924742,0.1686519295173463
1.4662436823446903,0.16085453498117025
0.8214737921908674,0.18725947820916267
0.054212364607132676,0.39813534559624525
1.4609846441985819,0.19868092284577843
1.010818297704124,0.033272882512588454
1.1526411284605702,0.1461003568601718
2.9740651185460005,0.07868152697369675
0.9979036642087648,0.1270288720268718
-0.2378387408236887,0.3630909421179819
-0.5239737774316164,0.3261680590271492
-0.6298306837982616,0.3701684772778251
-0.23566387766804275,0.2595114123551521
-1.950524236133991,0.6873546061191304
-0.4415524137589013,0.26566136625620146
-0.4520878076244033,0.17758046372464828
-0.5046688344266597,0.44990836660308736
-0.06405922952806689,0.3901755572652061
-0.07478412022895235,0.27332754712536933
0.18150501597027968,0.28202615308702156
0.06686149712338606,0.38703363211152103
0.5463931748502887,0.09011223939051792
0.358712580403084,0.23936637205457287
-0.42544185707020377,0.3866545948144654
-0.24077860869479523,0.29085947223296343
0.3407802111353169,0.1771116452442018
0.27813524054640226,0.2914851324240691
0.79781400861846,0.13164712189871272
0.6592649879771361,0.30034013585748404
0.25337426724582496,0.42733677784369534
-2.2498525959045734,0.5867630455010662
-1.24108420236284,0.6851452786027556
0.38180677439534316,0.4131963642962874
-0.10984174454343086,0.2619735234990868
-1.1496826313253818,0.8921298068839026
-0.12209848600896903,0.5687056182816
-0.23281874720772014,0.2876601989478283
1.336962935649936,0.27869777279590624
-0.7925842978684817,0.3500393939213943
0.3994433380105897,0.22594026345671958
-0.48918224926265713,0.5352687916134659
-0.015601146745128996,0.3834203417661072
0.6567840762619814,0.26312906161204563
-1.4732767511025895,0.4797587117006886
0.18059062347218674,0.21069782118418012
0.3147305727710231,0.30118873791641765
-0.41373535842051695,0.4269965598293377
0.12288911413811864,0.3813126733772148
-0.09227020502934069,0.3375893973507367
-0.7478578444185581,0.3502176675058284
-0.1130299751291163,0.3638245422387916
0.617845741601493,0.30140769626325586
0.5998515968694925,0.138509067518212
0.011580963356497664,0.45673575353211876
-0.9465044175945874,0.5706222018659927
-1.6409469036924378,0.5277000982233707
-0.6798737990061543,0.5637857550995847
-3.265803095789314,0.853182079679187
-0.5176757315439108,0.25319122381163756
0.1965930826741004,0.21737327950779334
-0.37344523011064135,0.44179125328311564
0.363479564353157,0.2733326935707157
-0.03668106138893713,0.8918489771656692
0.48644652305488095,0.2835448089968322
-1.018281766993333,0.9242261961038946
0.8042976942626908,0.3029955379373524
0.9307954895539217,0.10064790823836911
0.6683265952208951,0.2020934127262974
0.3901917980371249,0.342199848892137
0.4415968783268418,0.2684899062777491
-0.6652185667660002,0.40074892393934125
-1.4269208016667414,0.5156478588185963
0.32957278840552284,0.39328693265962894
0.2344572801441525,0.21093881665393818
-0.4859049284403099,0.22338395109113282
0.029977439183086128,0.3717316979464397
0.0809539390604355,0.39436789364806946
0.2763927304728269,0.31047542415549007
0.11350408627899264,0.3087195036373167
0.01498682644762115,0.2222978588828374
-0.08815253424943333,0.27222782427398134
0.47495742805890373,0.1075425076806612
0.9506683257815793,0.24215527420637734
0.02222874718534834,0.7816224867502639
-0.02086851968806775,0.04563857827347204
-0.06776825082189018,0.25589401181024257
-0.37344523011064135,0.272091611971312
0.0383167627509125,0.3306134710201818
0.24741735090515057,0.21406947736051085
0.47921817069929273,0.2638647672845818
0.31060789088132484,0.33819870263682367
-0.10655860682193287,0.3397793932463733
0.18150501597027968,0.4125090544255853
0.2002791780716646,0.3273425026079582
0.26138159408577644,0.21669393767758108
-0.12209848600896903,0.2411892665333104
0.06809126908988343,0.25927064358133944
2.0350600106025047,0.21238042522255413
-0.03543622434127029,0.14057286697091206
0.19360229299272622,0.27738128862237593
-4.887907610215842,0.407571303321409
-2.0206382700541585,0.18048629059636306
0.18150501597027968,0.30828338472279476
0.029977439183086128,0.11798971639187332
1.5089638698492174,0.3957399084664247
-0.37344523011064135,0.3951461621181694
0.006703553568852272,0.3014211350993849
-0.8407222183159409,0.4092939068175511
0.47921817069929273,0.3155534602160285
-0.5435509721423352,0.4016599777327338
0.9630880965318613,0.2701347151665353
-0.6397838867652641,0.3814214420483182
-0.40478657545213975,0.3250334363275326
-0.32875523188431205,0.3417036638543864
0.1965930826741004,0.1684481778522203
2.3383952361013516,0.23508583784626844
-1.7644751982036433,0.835870434823285
-1.0615072850885678,0.1350896066827624
-0.4700696388031839,0.33240075455664864
-1.498776343984963,0.572595482011709
-3.1196181272464942,0.7064940971434721
0.8682865987010586,0.12057748707003316
-0.23105591726999256,0.3856258284455373
1.4145286821842176,0.06285466194434086
2.149162514453049,0.010569906920150805
0.2055120807446393,0.31603080125258837
-0.23692108698208464,0.38495322323409853
-0.36700603402977344,0.3829485388972718
0.4587800211754868,0.17127568173474556
-0.23692108698208464,0.20823260494168147
0.04820075347946201,0.31920378250086895
1.3995855824284689,0.12707261410025447
-0.10838352951744487,0.24221285820274094
1.1604032534474265,0.16411845059481311
0.8535075092744552,0.13539327923012073
0.4823356446532818,0.19251195078382832
0.40480603092000805,0.5099764338389196
-0.18668187283874266,0.5446240770373166
-0.36700603402977344,0.3628796762347968
-0.34290629120443983,0.5620926372061423
0.23740583571340199,0.24468607312311302
-0.053656652571799926,0.4852785063880922
-0.6858329296700736,0.38748766779758165
-0.7232700659999785,0.19344649849678414
1.1841459517024295,0.34862932290297854
-0.09594529647933897,0.3995323082983598
-0.18728610404322596,0.4549943686521471
-0.015601146745128996,0.5014633255410779
0.01498682644762115,0.8833441886582276
-0.23566387766804275,0.4826198338810883
-0.14101994848321506,0.27784196193325894
-0.23977106933915174,0.28409519082354595
-0.23368301343317488,0.3552222425734316
-0.058133433994516,0.25844870925680213
-0.6114849759711736,0.30787965321377414
-1.4613356991342,0.5523530683163853
-1.1038990449460002,0.8026145474938002
-0.7759188247081978,0.26803265758143524
-0.07478412022895235,0.15689397628572843
1.4185350664512828,0.19984388427036343
1.2099727182810451,0.3705570184338095
0.15185957597746494,0.29485932396125697
-1.658315809540202,0.4044008918721165
-0.3404714460878849,0.32453879416345405
-0.15964916724494818,0.2633880864124616
0.0519724223616087,0.5027111405189134
0.12288911413811864,0.3772381230242541
-0.3809734885974207,0.37635498309866044
0.18150501597027968,0.09502914580138422
0.5372216300204948,0.3306371268741064
-0.5060507826602526,0.4141703433918617
0.07150142373356755,0.23687597947411265
1.2199592714001608,0.2589153272792946
-0.1408176397314159,0.30891573251740395
0.3302924542996713,0.3486491192148982
0.01498682644762115,0.30944638029469906
-0.23402763412220995,0.18837062517314535
0.4326689539058394,0.4685208897070253
-0.23138715133113721,0.48390644991750265
-0.056532241996055756,0.24589413676969923
-1.2928052809561514,0.31757544070796206
-1.2598942326890326,0.8569020806023222
-0.5060507826602526,0.33694243571857857
0.054212364607132676,0.10761879123166417
0.45494709819225415,0.35319299419864747
-1.5568811599481394,0.47267933684334895
-2.700093978292398,0.4940336691837609
0.4823356446532818,0.31865700181370454
0.03008149918607047,0.3627513329873247
0.026246160027968327,0.34286837748715093
0.14365197652994224,0.3082592304825364
-0.15994404574930268,0.21463885682344797
0.5432973411999711,0.4777933648653382
0.2088508579474728,0.26211235274417116
-0.23520451091100383,0.5724514890602512
-0.32941397890279284,0.2525745987990708
-0.13736402692425156,0.32948263301441666
0.3870159946570268,0.06119202162351497
0.24741735090515057,0.22258422611929138
0.659626689816164,0.5671685823589461
-0.04849939692673673,0.21283053959998377
-0.37344523011064135,0.13033191244729597
-0.314239277380003,0.3216302947583966
-0.030767305301919724,0.2972461477645386
0.8882655698260902,0.26345075571479204
-0.09227020502934069,0.20993791878803214
0.01498682644762115,0.45133539637252207
-0.03543622434127029,0.40359960280315393
-0.23241350361947083,0.24713326745521244
-0.23138715133113721,0.08183657202577092
0.0519724223616087,0.6106661343969362
-0.40172971650735884,0.21748961442812886
0.5313948007823184,0.5126079884917057
-0.3456859904520428,0.19916063258486194
1.1841459517024295,0.3501056077868152
0.40659010473923524,0.16566121300550543
-0.12497593317644078,0.25820550415219345
-0.3488619514594377,0.3942349133312379
-0.49737701429212106,0.34056224019494374
0.37367631953803015,0.24665448515827415
-0.010091840362238933,0.42295895381978615
0.0937304714965311,0.4049147738766118
-0.49533794456865865,0.17995255210373007
0.47217240890866957,0.29827607190657185
-0.4026059612898108,0.2782231510493428
0.011580963356497664,0.2652700769846236
0.1552340725609805,0.1751953044638125
-3.0921384718808094,0.8096070675442427
-3.798655986992742,0.8940964849438314
0.23086530642259512,0.22420843384641836
-1.438925034491298,0.18194169580916147
-0.8999249347479333,0.7120747406112108
1.4494768370042244,0.2734387714334603
0.12477858774980506,0.3523008192616628
0.1718839252095808,0.2989155461840794
0.1552340725609805,0.4493743331429138
-0.6043902478163189,0.18130251037736714
-0.9060219218067886,0.43404759428894707
-0.32678070136648507,0.20853667302396203
-0.6627247412194075,0.2948229699065219
-0.23566387766804275,0.14765613358213778
0.04241490311039037,0.3085380269661846
-0.7649376021436242,0.41123339222701105
0.4587800211754868,0.21080798276198845
-0.743478238361089,0.21255949306820118
0.07078274368477004,0.24427045220262306
-0.2989182183079542,0.2965349855978641
-0.014281727293723434,0.28447544444521894
0.358712580403084,0.1411584103397378
-0.5572939830803436,0.3401892942933982
-0.40148500317915486,0.2834169509412442
-0.13588120279869786,0.35211940789398694
-0.49533794456865865,0.35508157637970483
2.4645275497441244,0.22000493925110048
0.4271663663979576,0.22875057808634694
0.19552682918371303,0.47709424705720277
0.7835760033539251,0.20937293207592494
0.287170227668486,0.3930401763814826
-0.11915196596641066,0.4133688432046064
-0.3364715772721056,0.14302808235559503
0.0383167627509125,0.27362428805507427
-1.6726470080292162,0.7558849716427449
-0.41536030554026876,0.44615154165526155
1.8781980489787087,0.1086075705435008
-0.09966983087430581,0.19058308040362237
-1.0540035851886969,0.5366595744512548
-1.6008673030651275,0.5715784955611581
-0.40812988888891755,0.27552770327781817
-0.0960410632610478,0.3166976036468895
-0.35249636553549757,0.2107725631742719
0.18150501597027968,0.3092145793279736
-0.3461625657158793,0.2939043531039001
0.16779336119991317,0.21523082290870893
0.0383167627509125,0.2677167498153759
0.04081117364177528,0.4785253923865686
0.4271663663979576,0.3140320226480563
-0.00431345756007401,0.1632615651929193
-0.4674970472735067,0.43575955476252537
0.12477858774980506,0.3388999722861553
0.3147305727710231,0.07899873355261743
0.11153590768480977,0.23575401031664267
-0.16306297507997175,0.3480580139108005
-0.11915196596641066,0.36381462716468843
0.466975752766096,0.37050315669378
0.750836493965657,0.364166502877192
-0.051921092954974046,0.601593981450249
-2.8007851374973747,0.6037537807872779
0.1739507809851048,0.19307577314267402
-0.15770172336140925,0.3117089464540406
-0.23281874720772014,0.21072070601236895
-0.35666524526309995,0.3901693973548088
-0.03543622434127029,0.3259679359930537
-0.4260416305780255,0.4084499855496449
-1.6696249652512591,0.832035602488081
0.259593299059822,0.18803254847361878
-0.3742857178436414,0.4816457171850633
-1.0123169201242923,0.8181206973175004
0.9103862937894338,0.0777222409447465
0.4963379210182435,0.3011929961959318
-0.739343526225649,0.24354393792138632
-0.0960410632610478,0.2778809685729013
-0.0960410632610478,0.29997775520425346
0.08845116955526422,0.28060749743390245
-0.4472201554551129,0.46954969303345734
-0.20316444948550702,0.36700279286338694
-0.16649161133337048,0.3314376326273424
0.02222874718534834,0.43278026178799184
0.6750681432215201,0.32535669392736855
-0.0960410632610478,0.23384418585974315
0.24741735090515057,0.1339618035132337
-0.0960410632610478,0.5397059933931043
-0.1385234852588521,0.3330139628305826
-0.23566387766804275,0.2537286081161013
-0.23692108698208464,0.39333184675881777
0.3610211228255981,0.4669268104208054
-0.010091840362238933,0.26119084126295533
0.12814591752093465,0.4185498587966862
-0.09227020502934069,0.3826708493939701
0.06148420196662081,0.1765441766284523
0.1965930826741004,0.15782481624849592
1.733105112497136,0.3532318070690565
-0.7266385222797168,0.24742793190228715
0.7800250670363916,0.16348820303969058
0.13432240281837385,0.41027969602958875
0.9035083697244489,0.29299525321989145
0.31693786465851714,0.20969629416441657
-0.46463403307948276,0.6262212135963591
-0.14355707481606983,0.4941716226655352
0.09330811589367179,0.19274267592977212
0.5757046503919415,0.1558777296619682
-0.19463776099810146,0.27525506744500194
0.008184224315239751,0.35701173908640466
-0.3217364153105247,0.35635098027313
-2.3808711999633574,0.6699770134509666
0.8043166497535266,0.13304037637231048
1.8969065980172675,0.3394887114894409
0.45302968521519416,0.2809092075317005
0.572375542976585,0.11519433421613906
0.03145236751438148,0.23433315191315035
0.432161123421715,0.27234195199082367
-0.23195883001644543,0.20350350292124417
0.16779336119991317,0.3789845638388418
1.448830972182049,0.2831077596223871
-0.06038382825098599,0.21430206911106955
0.2613466530821633,0.31624558415015697
-0.33019575614080693,0.4152451335078936
0.48644652305488095,0.19366080729376936
-0.12497593317644078,0.2568809370000331
0.8279232219242003,0.3314944387138859
-0.3809734885974207,0.30721312093326103
-0.09227020502934069,0.473252623514354
-0.06776825082189018,0.335497852939003
0.9235581759778493,0.31010088865108393
-0.36700603402977344,0.30234040415956576
-0.2378387408236887,0.4323558052111478
0.5313948007823184,0.1618805519275094
-0.3456859904520428,0.5976868354710402
0.466975752766096,0.2894948915537249
0.8729003124184981,0.2801508188273542
-1.1119282006197102,0.4416858011091726
-1.6759154386089423,0.3232342572656803
0.3501039820671448,0.2687688035582103
-0.12209848600896903,0.3718835243435744
0.37367631953803015,0.23192804092995975
2.0473253404201177,0.010749840470230568
1.0615098322556935,0.13726434266119814
-0.04849939692673673,0.2180279594845452
0.16779336119991317,0.29309520581060683
-1.3523527172184304,0.4029827495446614
0.09667013839987595,0.2614958130844316
0.37554137888304107,0.24755320709422274
0.31060789088132484,0.11425893342698264
-0.6197489241001741,0.329212511879785
-0.5060507826602526,0.8428891845653788
-0.12209848600896903,0.2661057713930139
-0.4701073916307043,0.31194226233725264
-0.3335227794907949,0.3238496544847708
0.1795293869976586,0.33413237836611215
-0.3383385676960654,0.18228978626800738
-0.2483619375267825,0.24254606615218388
-0.4351606595151345,0.33843872379208434
0.6937418243431182,0.07323125400235066
0.6753121382002113,0.28543507326281914
0.3356185523408295,0.2660310042340666
-0.4852647725827108,0.39128263914721567
0.7065511102959697,0.24585289264624796
0.3147305727710231,0.3633075071155102
-0.32652629415320866,0.3764472567758697
-0.2309695973729463,0.3054363646927637
0.2798088854787749,0.24726538016420027
0.5833878240119881,0.23771869834078477
0.18150501597027968,0.20043202300440613
-0.6108495419520058,0.17595314671539483
-2.0746534948432016,0.9549707576955918
1.2730537159110868,0.2694460791216419
1.6283741487638752,0.48218893801459656
0.9720221014966445,0.46483379278253023
-0.4701073916307043,0.19259657206687933
-0.09227020502934069,0.42773155936226415
0.08583244040911922,0.28571244498521675
0.16282402933460718,0.2691441225697591
0.5926419141697487,0.1813430865791439
-0.1459792032461872,0.39158523095586506
-1.2832132807440833,0.30009063198213975
-1.278056557976355,0.913423847437297
-0.11915196596641066,0.20676682864182735
0.036837303925807786,0.16445881298357867
0.4823356446532818,0.1773755705437141
0.6683265952208951,0.11780755700987987
-0.10317150189588845,0.32050499324853216
-0.3614625682096042,0.2903596903627042
-1.0401755088748874,0.43467371382841835
2.485300804058787,0.24087206937513203
0.694445101584887,0.14757897233896644
0.047352628843983516,0.153319402457137
